Match_ID;Date;HomeTeam;AwayTeam;Home Team Goals;Away Team Goals;Match Result;Referee;Home ex-rank;Home Team Shots;Away ex-rank;Away Team Shots;Home Team Shots on Target;Away Team Shots on Target;Home Fouls Committed;Away Fouls Committed;Home Corners;Away Cornners;Home Yellow Cards;Away Yellow Cards;Home Red Cards;Away Red Cards;B365 Home;B365 Draw;B365 Away;Bet&Win Home;Bet&Win Draw;Bet&Win Away;Interwetten Home;Iterwetten Draw;Interwetten Away;William Hill Home;William Hill Draw;William Hill Away;VC Bet Home;VC Bet Draw;VC Bet Away;Betbrain Numbers of bookmakers 1X2;Betbrain Maximum Home;Betbrain Average Home;Betbrain Maximum Draw;Betbrain Average Draw;Betbrain Maximum Away;Betbrain Average Away;Betbrain Numbers of bookmakers Goals;Betbrain Max > 2.5 Goals;Betbrain Average > 2.5 Goals;Betbrain Max < 2.5 Goals;Betbrain Average < 2.5 Goals
4162;04.05.19;Bournemouth;Tottenham;1;0;H;C Pawson;12;20;3;11;6;5;11;12;10;6;1;5;0;2;4;4;1.9;4.1;3.8;1.83;3.85;3.85;1.87;4;3.7;1.88;4.2;3.9;1.9;35;4.2;4;4;3.83;1.94;1.89;33;1.67;1.62;2.4;2.3
3818;19.08.18;Burnley;Watford;1;3;A;P Tierney;7;8;14;9;3;6;8;19;5;2;1;2;0;0;2.45;3.1;3.4;2.4;3.1;3.2;2.4;3.1;3.15;2.38;3;3.25;2.4;3.1;3.5;42;2.5;2.39;3.18;3.04;3.5;3.34;38;2.75;2.59;1.54;1.49
3855;22.09.18;Fulham;Watford;1;1;D;M Atkinson;23;15;14;11;3;6;11;9;8;8;2;1;0;0;2.54;3.5;2.9;2.35;3.4;3;2.6;3.3;2.7;2.5;3.4;2.75;2.45;3.5;3;40;2.6;2.46;3.55;3.43;3;2.9;39;1.81;1.76;2.14;2.06
3861;29.09.18;Arsenal;Watford;2;0;H;A Taylor;6;9;14;13;2;4;11;17;6;6;2;2;0;0;1.44;5.1;7;1.45;4.75;6.5;1.45;4.5;7;1.44;5;6;1.5;4.8;6.5;40;1.51;1.47;5.1;4.77;7.5;6.41;32;1.5;1.44;2.9;2.73
3888;20.10.18;Wolves;Watford;0;2;A;L Mason;21;10;14;9;1;3;23;13;8;2;3;1;0;0;1.75;3.75;5.25;1.72;3.6;5.25;1.7;3.65;5.2;1.73;3.6;5;1.75;3.75;5.4;38;1.8;1.74;3.75;3.63;5.5;5.18;36;2.13;2.04;1.87;1.78
3905;03.11.18;Newcastle;Watford;1;0;H;C Pawson;10;10;14;16;2;1;12;11;8;9;1;5;0;0;2.75;3.25;2.8;2.65;3.2;2.75;2.7;3.15;2.75;2.62;3.25;2.75;2.75;3.2;2.8;38;2.81;2.69;3.3;3.19;2.9;2.79;36;2.35;2.23;1.7;1.66
3916;10.11.18;Southampton;Watford;1;1;D;S Hooper;17;14;14;12;4;6;13;13;7;6;3;2;0;0;2.5;3.3;3.1;2.4;3.3;3;2.4;3.3;2.95;2.5;3.25;2.9;2.5;3.3;3.1;38;2.58;2.47;3.4;3.28;3.11;3;36;2.18;2.06;1.85;1.77
3934;01.12.18;Leicester;Watford;2;0;H;G Scott;9;7;14;8;3;0;7;6;4;8;2;1;0;1;2.25;3.3;3.6;2.2;3.3;3.4;2.25;3.3;3.3;2.25;3.25;3.4;2.3;3.3;3.4;38;2.32;2.25;3.41;3.3;3.6;3.4;35;2.1;1.98;1.9;1.83
3960;10.12.18;Everton;Watford;2;2;D;K Friend;8;12;14;15;5;3;13;13;6;6;1;1;0;0;1.8;3.75;5;1.75;3.7;4.75;1.75;3.7;4.8;1.73;3.8;4.8;1.75;3.8;5;38;1.82;1.75;3.95;3.74;5.11;4.77;35;1.95;1.89;2;1.92
3979;22.12.18;West Ham;Watford;0;2;A;L Mason;13;18;14;11;7;5;9;11;10;4;3;2;0;0;2.37;3.5;3.1;2.25;3.5;3.1;2.3;3.5;3;2.3;3.4;3.1;2.38;3.5;3.13;35;2.4;2.33;3.6;3.48;3.2;3.07;33;1.8;1.74;2.2;2.09
4004;02.01.19;Bournemouth;Watford;3;3;D;D Coote;12;25;14;11;12;3;9;15;4;2;1;4;0;0;2.6;3.6;2.75;2.5;3.5;2.75;2.5;3.5;2.75;2.55;3.4;2.75;2.6;3.5;2.8;36;2.66;2.55;3.65;3.48;2.85;2.75;34;1.8;1.74;2.2;2.1
4015;12.01.19;Crystal Palace;Watford;1;2;A;P Tierney;11;15;14;16;6;2;11;11;7;7;1;4;0;0;2.25;3.4;3.5;2.2;3.3;3.4;2.2;3.3;3.4;2.2;3.3;3.4;2.25;3.4;3.5;38;2.32;2.23;3.45;3.35;3.6;3.4;37;2.16;2.09;1.81;1.75
4040;30.01.19;Tottenham;Watford;2;1;H;G Scott;3;17;14;9;3;1;6;9;9;5;0;4;0;0;1.66;4;5.75;1.65;3.9;5.25;1.63;4;5.3;1.62;3.9;5.8;1.67;4;5.75;36;1.68;1.64;4.11;3.95;6.05;5.54;35;1.75;1.72;2.23;2.13
4041;02.02.19;Brighton;Watford;0;0;D;S Hooper;15;21;14;5;4;0;15;10;7;0;1;0;0;0;2.55;3.3;3;2.45;3.3;2.95;2.55;3.2;2.9;2.55;3.2;2.9;2.63;3.25;3;35;2.65;2.55;3.35;3.23;3.01;2.94;34;2.25;2.17;1.75;1.7
4062;22.02.19;Cardiff;Watford;1;5;A;S Hooper;22;15;14;12;6;7;10;11;3;3;1;2;0;0;3.1;3.4;2.45;3.1;3.3;2.4;2.85;3.3;2.5;3;3.3;2.4;3.1;3.4;2.45;33;3.28;3.06;3.4;3.31;2.5;2.44;32;2.15;2.04;1.83;1.78
4077;27.02.19;Liverpool;Watford;5;0;H;G Scott;4;19;14;5;10;3;5;7;6;4;0;2;0;0;1.28;6;12;1.25;6;12.5;1.25;6.1;11;1.27;5.5;12;1.3;5.75;11.5;35;1.32;1.29;6.25;5.74;13;11.26;33;1.59;1.54;2.65;2.48
4094;09.03.19;Man City;Watford;3;1;H;P Tierney;1;19;14;2;9;1;11;7;9;1;1;1;0;0;1.16;9;19;1.14;8.5;18;1.12;9;20;1.14;8;19;1.15;8.5;21;34;1.17;1.15;9.5;8.5;21;18.41;33;1.35;1.32;3.6;3.32
4110;30.03.19;Man United;Watford;2;1;H;S Attwell;2;8;14;20;5;8;14;9;3;5;1;2;0;0;1.44;4.75;8;1.42;4.75;7.5;1.4;4.6;8.3;1.42;4.75;7.5;1.45;4.75;8;34;1.47;1.44;4.92;4.71;8.5;7.46;32;1.67;1.65;2.45;2.27
4138;20.04.19;Huddersfield;Watford;1;2;A;R East;16;13;14;11;3;6;15;9;2;2;2;2;0;0;4.4;3.9;1.85;4.4;3.75;1.8;4.2;3.65;1.85;4.4;3.6;1.83;4.6;3.8;1.85;34;4.6;4.34;3.9;3.69;1.89;1.85;32;1.9;1.83;2.05;1.99
4168;05.05.19;Chelsea;Watford;3;0;H;P Tierney;5;19;14;15;9;3;6;12;6;6;0;1;0;0;1.4;5.25;8;1.4;4.75;8;1.4;4.95;7.7;1.38;4.8;8.5;1.4;5;9;34;1.42;1.4;5.3;4.95;9;8.13;32;1.64;1.6;2.45;2.34
3809;12.08.18;Liverpool;West Ham;4;0;H;A Taylor;4;18;13;5;8;2;14;9;5;4;1;2;0;0;1.25;6.5;14;1.2;6.75;14;1.25;6.1;11;1.25;5.5;12;1.25;6.5;13;38;1.29;1.25;6.79;6.22;15;12.3;33;1.49;1.44;2.88;2.72
3821;25.08.18;Arsenal;West Ham;3;1;H;G Scott;6;17;13;13;10;5;16;13;10;2;1;3;0;0;1.36;5.5;9;1.36;5.25;7.75;1.4;4.8;7.5;1.36;5;7.5;1.36;5.5;9;41;1.4;1.37;5.72;5.32;9.5;8.1;33;1.5;1.44;2.9;2.73
3848;16.09.18;Everton;West Ham;1;3;A;M Atkinson;8;16;13;9;4;4;15;12;4;2;2;5;0;0;2;3.75;3.9;2;3.6;3.7;2;3.55;3.6;2.05;3.6;3.4;2.05;3.6;3.75;39;2.12;2.03;3.75;3.58;4.1;3.68;37;1.85;1.79;2.11;2.03
3871;05.10.18;Brighton;West Ham;1;0;H;K Friend;15;9;13;17;4;4;12;8;2;9;3;2;0;0;2.7;3.3;2.87;2.6;3.25;2.8;2.65;3.3;2.65;2.62;3.2;2.8;2.7;3.3;2.88;36;2.75;2.67;3.35;3.26;2.9;2.8;35;2.1;2.05;1.83;1.78
3893;27.10.18;Leicester;West Ham;1;1;D;M Oliver;9;21;13;11;7;3;17;5;8;0;1;1;0;1;2.1;3.5;3.8;2.1;3.4;3.6;2.05;3.4;3.65;2.15;3.4;3.5;2.1;3.5;3.8;38;2.22;2.11;3.55;3.4;3.8;3.64;34;2.05;1.97;1.91;1.84
3913;10.11.18;Huddersfield;West Ham;1;1;D;C Kavanagh;16;15;13;12;7;5;9;8;5;6;1;1;0;0;3.4;3.25;2.35;3.4;3.2;2.25;3.2;3.3;2.3;3.3;3.2;2.3;3.5;3.2;2.38;38;3.5;3.39;3.33;3.21;2.38;2.3;36;2.35;2.25;1.7;1.64
3936;01.12.18;Newcastle;West Ham;0;3;A;P Tierney;10;16;13;7;4;4;10;10;7;3;3;3;0;0;2.5;3.3;3.1;2.45;3.25;3;2.45;3.2;3;2.45;3.25;3;2.5;3.3;3.13;38;2.58;2.47;3.38;3.25;3.13;3.03;35;2.25;2.15;1.76;1.7
3962;15.12.18;Fulham;West Ham;0;2;A;M Dean;23;16;13;6;4;3;14;10;6;4;2;1;0;0;2.9;3.6;2.5;2.85;3.5;2.4;2.85;3.55;2.4;2.9;3.5;2.38;3;3.6;2.45;36;3.03;2.9;3.65;3.51;2.51;2.42;34;1.67;1.63;2.39;2.27
3990;27.12.18;Southampton;West Ham;1;2;A;C Pawson;17;11;13;16;5;5;10;3;4;5;2;0;0;0;2.3;3.5;3.3;2.2;3.5;3.2;2.2;3.45;3.2;2.25;3.4;3.2;2.25;3.5;3.3;37;2.31;2.25;3.6;3.46;3.36;3.24;35;1.85;1.79;2.11;2.04
3997;30.12.18;Burnley;West Ham;2;0;H;D Coote;7;17;13;11;5;4;15;11;5;5;1;4;0;0;3.3;3.2;2.25;3.25;3.4;2.25;3.25;3.4;2.2;3.25;3.4;2.25;3.3;3.5;2.25;36;3.46;3.25;3.55;3.4;2.4;2.27;34;1.95;1.91;1.98;1.9
4022;19.01.19;Bournemouth;West Ham;2;0;H;S Hooper;12;10;13;9;4;1;6;10;2;3;0;1;0;0;2.37;3.7;3;2.35;3.5;2.95;2.3;3.6;2.9;2.3;3.5;3;2.4;3.7;3;36;2.4;2.35;3.71;3.59;3.1;2.96;34;1.67;1.63;2.42;2.29
4036;29.01.19;Wolves;West Ham;3;0;H;D Coote;21;20;13;4;9;0;8;10;5;1;4;1;0;0;2.1;3.5;3.75;2.1;3.4;3.75;2.05;3.45;3.7;2.05;3.4;3.75;2.1;3.5;3.9;36;2.13;2.08;3.58;3.45;3.9;3.77;35;2.02;1.96;1.95;1.86
4053;09.02.19;Crystal Palace;West Ham;1;1;D;C Pawson;11;25;13;6;5;4;12;9;10;4;3;0;0;0;2.1;3.5;3.75;2.05;3.4;3.75;2.1;3.4;3.55;2.15;3.4;3.6;2.1;3.5;3.8;34;2.18;2.11;3.5;3.4;3.8;3.65;33;2.1;2.01;1.9;1.82
4078;27.02.19;Man City;West Ham;1;0;H;S Attwell;1;20;13;2;7;1;2;6;12;2;0;2;0;0;1.16;9;19;1.16;7.5;17;1.17;7.5;15;1.14;8;19;1.15;9;21;35;1.18;1.16;9.25;8.12;21;17.75;34;1.4;1.34;3.55;3.36
4090;09.03.19;Cardiff;West Ham;2;0;H;G Scott;22;16;13;9;7;2;7;12;7;5;2;1;0;0;3.6;3.5;2.15;3.4;3.3;2.2;3.35;3.4;2.15;3.4;3.4;2.15;3.5;3.4;2.25;34;3.61;3.45;3.52;3.42;2.25;2.19;33;2;1.94;1.95;1.89
4125;08.04.19;Chelsea;West Ham;2;0;H;C Kavanagh;5;16;13;9;7;2;8;7;7;4;2;1;0;0;1.33;5.75;9.5;1.34;5.25;9;1.4;4.8;7.5;1.3;5.5;10;1.3;5.5;11;34;1.4;1.33;6;5.55;11;9.25;32;1.56;1.52;2.65;2.51
4130;13.04.19;Man United;West Ham;2;1;H;G Scott;2;14;13;18;4;4;14;5;3;11;1;1;0;0;1.4;5.25;8.5;1.42;4.75;7.5;1.4;5;7.2;1.38;5;8;1.4;5.25;7.5;35;1.42;1.4;5.3;5.03;9;7.9;33;1.56;1.52;2.75;2.55
4156;27.04.19;Tottenham;West Ham;0;1;A;A Taylor;3;14;13;16;4;7;3;8;2;7;0;2;0;0;1.4;5.5;7.5;1.42;4.6;7.5;1.42;4.9;6.9;1.42;5;7;1.45;5;7.5;35;1.45;1.43;5.5;4.91;7.8;7.14;33;1.57;1.53;2.65;2.5
4180;12.05.19;Watford;West Ham;1;4;A;C Kavanagh;14;17;13;16;8;9;10;10;7;2;1;0;1;0;2.25;3.75;3.2;2.2;3.7;3.1;2.2;3.75;3.05;2.2;3.7;3.1;2.2;3.75;3.25;35;2.26;2.2;3.9;3.73;3.25;3.13;33;1.6;1.55;2.56;2.44
3814;18.08.18;Leicester;Wolves;2;0;H;M Dean;9;6;21;11;2;3;10;8;1;9;2;1;1;0;2.04;3.5;3.9;2;3.5;3.8;2.1;3.3;3.6;2.05;3.4;3.6;2.05;3.5;4;41;2.12;2.05;3.61;3.44;4;3.77;39;2.1;2.03;1.86;1.78
3837;01.09.18;West Ham;Wolves;0;1;A;C Kavanagh;13;13;21;15;3;6;10;11;4;4;2;1;0;0;2.6;3.4;2.87;2.5;3.3;2.85;2.5;3.3;2.85;2.4;3.5;2.8;2.5;3.5;2.9;39;2.6;2.51;3.5;3.37;3;2.86;38;1.93;1.85;2.01;1.95
3858;22.09.18;Man United;Wolves;1;1;D;K Friend;2;15;21;11;6;8;5;17;5;4;1;1;0;0;1.57;4.33;6.5;1.55;4.1;6.25;1.55;4;6.2;1.57;4.2;5.5;1.6;4.1;6.5;40;1.6;1.57;4.33;4.12;6.6;6.09;39;1.91;1.85;2.02;1.95
3873;06.10.18;Crystal Palace;Wolves;0;1;A;M Oliver;11;11;21;7;4;2;11;13;6;3;3;4;0;0;3;3.2;2.62;2.8;3.2;2.65;2.9;3.1;2.6;2.9;3.2;2.55;3;3.25;2.6;35;3.03;2.92;3.25;3.18;2.75;2.6;34;2.35;2.23;1.7;1.65
3891;27.10.18;Brighton;Wolves;1;0;H;A Taylor;15;2;21;25;1;7;11;8;1;10;3;0;0;0;3.2;3.2;2.5;3.1;3.1;2.45;3.1;3.1;2.45;3.2;3;2.4;3.3;3.2;2.45;38;3.3;3.15;3.25;3.13;2.58;2.46;34;2.55;2.38;1.63;1.58
3917;11.11.18;Arsenal;Wolves;1;1;D;S Attwell;6;10;21;12;3;5;9;16;11;2;2;2;0;0;1.66;4.2;5.25;1.6;4.1;5.5;1.55;4;6.2;1.65;4.2;4.75;1.67;4.2;5.25;38;1.7;1.65;4.4;4.11;6.2;5.19;35;1.68;1.62;2.4;2.28
3931;30.11.18;Cardiff;Wolves;2;1;H;A Marriner;22;17;21;15;3;4;3;12;7;6;1;2;0;0;3.8;3.25;2.2;3.5;3.2;2.2;3.3;3.3;2.25;3.75;3.25;2.2;3.8;3.2;2.25;38;3.8;3.64;3.32;3.2;2.31;2.21;35;2.49;2.38;1.63;1.59
3959;09.12.18;Newcastle;Wolves;1;2;A;M Dean;10;12;21;13;4;6;10;17;4;6;2;5;1;0;2.9;3.2;2.7;2.85;3.1;2.65;2.7;3.2;2.7;2.9;3.1;2.62;3;3.13;2.63;38;3.01;2.91;3.2;3.08;2.82;2.65;34;2.5;2.37;1.64;1.58
3984;26.12.18;Fulham;Wolves;1;1;D;A Marriner;23;11;21;14;9;5;9;6;2;0;2;1;0;0;3.25;3.4;2.37;3.25;3.3;2.3;3.1;3.25;2.35;3.2;3.2;2.35;3.3;3.3;2.4;37;3.3;3.19;3.4;3.28;2.47;2.36;35;2.12;2.05;1.84;1.78
3995;29.12.18;Tottenham;Wolves;1;3;A;S Attwell;3;10;21;11;3;4;7;7;6;7;3;2;0;0;1.33;5;8.5;1.33;5.25;9;1.37;5;8;1.35;5;9.5;1.36;5.2;10;37;1.39;1.36;5.5;5.01;10.5;9.16;34;1.75;1.68;2.31;2.2
4020;14.01.19;Man City;Wolves;3;0;H;C Pawson;1;24;21;3;9;0;6;3;12;1;1;0;0;1;1.18;8;17;1.18;7.5;14;1.2;7;13;1.17;7.5;17;1.18;8;18;37;1.22;1.19;8.5;7.34;18;15.63;36;1.51;1.47;2.9;2.67
4046;02.02.19;Everton;Wolves;1;3;A;L Mason;8;13;21;8;4;4;12;14;3;1;3;1;0;0;2.37;3.4;3.25;2.3;3.3;3.2;2.35;3.3;3.1;2.35;3.3;3.1;2.45;3.4;3.13;35;2.45;2.36;3.4;3.31;3.3;3.16;34;2.16;2.06;1.85;1.77
4064;23.02.19;Bournemouth;Wolves;1;1;D;R East;12;10;21;10;3;2;10;15;9;8;4;5;0;0;2.87;3.4;2.62;2.8;3.25;2.6;2.8;3.25;2.6;2.8;3.25;2.6;2.9;3.4;2.63;34;2.9;2.83;3.4;3.28;2.72;2.61;33;2.15;2.06;1.83;1.78
4071;26.02.19;Huddersfield;Wolves;1;0;H;D Coote;16;15;21;7;3;0;10;10;3;5;2;2;0;0;5;3.5;1.85;5;3.4;1.83;4.9;3.4;1.8;5;3.3;1.83;5.25;3.4;1.87;35;5.25;5.01;3.55;3.39;1.89;1.84;33;2.55;2.44;1.61;1.56
4098;10.03.19;Chelsea;Wolves;1;1;D;M Oliver;5;22;21;2;6;1;8;14;13;0;1;4;0;0;1.55;4.2;7;1.55;4;6.5;1.45;4.4;7.2;1.55;4;6.5;1.6;4;7;34;1.6;1.56;4.4;4.03;7.2;6.53;33;1.99;1.9;2;1.92
4106;30.03.19;Burnley;Wolves;2;0;H;C Kavanagh;7;5;21;8;1;1;12;10;1;5;1;1;0;0;3.2;3.25;2.45;3.2;3.1;2.4;3.15;3.1;2.4;3.1;3.1;2.45;3.2;3.25;2.5;34;3.25;3.15;3.3;3.17;2.56;2.45;33;2.4;2.3;1.67;1.63
4131;13.04.19;Southampton;Wolves;3;1;H;J Moss;17;13;21;17;6;2;13;8;4;9;1;3;0;0;2.6;3.25;3;2.6;3.1;2.9;2.55;3.1;2.95;2.6;3.1;2.9;2.7;3.25;2.9;35;2.7;2.59;3.25;3.15;3.15;2.98;34;2.4;2.32;1.66;1.62
4157;27.04.19;Watford;Wolves;1;2;A;S Hooper;14;10;21;11;1;4;10;11;4;5;3;2;0;0;2.62;3.3;2.9;2.55;3.2;2.9;2.55;3.15;2.9;2.6;3.2;2.8;2.7;3.25;2.9;35;2.7;2.58;3.35;3.23;3;2.9;34;2.27;2.19;1.75;1.68
4176;12.05.19;Liverpool;Wolves;2;0;H;M Atkinson;4;13;21;7;5;2;3;11;4;1;0;2;0;0;1.3;6;11;1.3;5.75;9.5;1.31;5.4;9.3;1.29;5.5;11;1.3;5.75;11.5;35;1.33;1.3;6;5.62;11.5;10.17;33;1.65;1.61;2.43;2.31
